Filename,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Closest Text Type,corpus,color
9H4W-Jls2yA,18.65,-5.87,-2.55,-2.45,-0.63,1.95,Informational interaction,Y,1
9ha3HCpO0tg,15.35,-2.41,-0.96,-0.55,-1.57,-0.17,Involved persuasion,Y,1
9hDGhxgfpzs,14.94,-4.15,-1.37,2.36,-1.67,-1.66,Involved persuasion,Y,1
9HEalzSpHhw,7.03,-1.77,2.81,0.76,-1.83,5.73,Involved persuasion,Y,1
9hfTBfEjTQs,7.84,-2.06,-3.55,4.58,-2.52,-2.38,Involved persuasion,Y,1
9Hhg4eXKUTM,27.88,-2.97,0.57,1.09,-0.5,3.26,Informational interaction,Y,1
9HIMYbgolFE,9.25,-5.32,-1.33,-3.26,-1.0,3.55,Involved persuasion,Y,1
9HJ00BAxx1o,14.2,-3.35,-3.92,4.29,-3.52,1.67,Involved persuasion,Y,1
9hkpECAzqa0,-2.09,-1.69,1.39,4.73,0.58,2.22,Involved persuasion,Y,1
9hM-JqmOHL4,31.19,-5.02,-3.01,-1.47,-3.92,0.95,Informational interaction,Y,1
9hr8uGUaut8,16.97,-1.28,-0.82,-0.37,-1.77,1.62,Involved persuasion,Y,1
9hV_y2zzbag,31.61,-5.01,-3.03,-3.49,-3.56,-1.5,Informational interaction,Y,1
9HV4hkX5NxI,2.26,2.28,5.01,6.46,0.69,-2.28,Involved persuasion,Y,1
9HxwQK02OtI,-4.87,4.51,-0.49,-0.29,7.73,-0.4,General narrative exposition,Y,1
9HZgMuIV110,32.85,-4.49,0.64,5.87,-1.72,0.96,Informational interaction,Y,1
9HZmV88AR58,4.51,-2.05,-6.04,-6.78,-1.88,-2.57,Situated reportage,Y,1
9I1yDlnzYPw,17.34,3.68,-1.95,-0.56,-0.23,0.1,Imaginative narrative,Y,1
9I6ljsvM1Hs,15.36,-3.76,1.06,-1.32,2.83,0.6,Involved persuasion,Y,1
9I62TcVVdTI,-4.42,2.8,3.52,1.14,-0.51,-0.52,General narrative exposition,Y,1
9iawwkswU6A,21.5,-4.07,-3.88,0.1,-1.48,-0.78,Informational interaction,Y,1
9iBY9aNR-po,-2.01,3.79,1.68,3.24,-3.2,-1.21,Involved persuasion,Y,1
9iC816BFEFg,3.08,-0.9,-1.61,-2.61,-3.92,-1.14,Involved persuasion,Y,1
9igpuF7sFg0,15.46,-1.76,-2.24,-0.5,-0.68,1.26,Involved persuasion,Y,1
9ik1Ip4bdNc,43.5,-3.86,-1.33,-4.34,-2.38,2.09,Intimate interpersonal interaction,Y,1
9IM1AEbnGX4,15.01,-3.59,-0.93,-2.59,-2.86,1.43,Involved persuasion,Y,1
9IOBFl5SQVM,19.88,-5.16,-1.96,0.28,-2.56,1.6,Informational interaction,Y,1
9iPsCgs2ln0,30.3,-1.76,-2.35,-1.33,-2.64,-0.14,Informational interaction,Y,1
9IuEY2pQ2FQ,8.46,-3.04,-4.33,-3.46,-2.74,1.62,Involved persuasion,Y,1
9IzVWM5UNnk,17.86,-1.02,-0.49,-2.88,-2.17,1.98,Informational interaction,Y,1
9j_Jkfyd33Q,-11.08,-1.87,1.8,-3.88,2.71,-1.57,General narrative exposition,Y,1
9JAa0x4vmf4,34.84,-3.27,-1.62,6.13,-3.64,0.35,Informational interaction,Y,1
9jB_eWdiNQY,-5.02,-0.83,4.72,-1.8,0.1,0.41,General narrative exposition,Y,1
9jbQjTfZc3U,33.01,-2.51,-0.45,0.55,-1.56,1.05,Informational interaction,Y,1
9jDT47uDR0c,3.15,-0.0499999999999998,1.71,2.45,-1.41,-1.38,Involved persuasion,Y,1
9jK0XDlGWC4,15.69,-0.52,1.86,2.5,0.17,2.05,Involved persuasion,Y,1
9JKp4qGezh8,21.42,-4.08,-1.43,2.77,-1.14,2.79,Informational interaction,Y,1
9jlRT5DF6No,40.11,-1.45,-3.78,-1.89,-2.45,-1.19,Intimate interpersonal interaction,Y,1
9JpO4OmcUbc,5.71,1.27,-2.37,1.12,4.46,3.34,Involved persuasion,Y,1
9JwLjXZ8V8A,16.65,-1.03,-0.75,-1.78,-1.11,4.71,Involved persuasion,Y,1
9kGDQUAVTc4,30.18,-3.31,1.29,6.05,-1.37,2.97,Informational interaction,Y,1
9KL3aP-9euo,25.54,-3.62,-2.02,4.78,-3.92,-0.64,Informational interaction,Y,1
9KlFxbF8hrs,1.96,-2.17,-3.17,-1.44,-0.18,3.21,Involved persuasion,Y,1
9KMfyGnQU8Q,9.89,-1.57,2.86,2.77,-1.68,4.5,Involved persuasion,Y,1
9KN0JuStaYY,23.59,-4.18,-4.79,5.09,-2.81,1.02,Informational interaction,Y,1
9kon32C1gH4,12.22,-2.87,-4.69,-1.88,-1.91,1.43,Involved persuasion,Y,1
9KQKhcLRO3o,-7.64,-4.6,-3.75,19.68,-1.54,-1.28,Involved persuasion,Y,1
9krDuKjNmyQ,11.29,-6.72,-7.29,6.49,-2.01,1.8,Involved persuasion,Y,1
9KRVkzArcoY,5.52,1.6,1.28,-2.32,0.34,0.34,Involved persuasion,Y,1
9KTMdNaszmw,33.48,0.14,-1.63,2.46,-2.38,2.64,Informational interaction,Y,1
9KU_hONy4H8,-5.05,5.35,-15.46,-2.58,6.53,0.1,Situated reportage,Y,1
9Kv5VI9ArKo,31.92,-1.77,-3.64,2.49,-3.12,-0.02,Informational interaction,Y,1
9kvCS1ZD3cY,15.31,-3.8,-2.29,1.42,-3.26,4.24,Involved persuasion,Y,1
9KW8PBkLoRw,9.19,-1.45,2.38,-1.7,-3.92,-0.41,Involved persuasion,Y,1
9l1gLtpAS-w,24.45,-6.32,-3.81,3.31,-3.58,0.41,Informational interaction,Y,1
9L2-0oSXbhs,13.31,-1.96,2.12,-3.27,-3.15,4.55,Involved persuasion,Y,1
9L2qLIaGnwQ,6.38,4.0,1.12,0.06,2.06,3.41,Imaginative narrative,Y,1
9lb8I4TpmYE,-2.72,-0.83,4.21,1.16,-1.08,1.76,Involved persuasion,Y,1
9LCXMChyZ-w,24.04,-1.01,-0.39,-0.96,-1.3,-0.88,Informational interaction,Y,1
9lD2jgnvEuU,5.13,-4.24,-3.45,-0.31,-1.62,2.29,Involved persuasion,Y,1
9ldYwLs8qLA,25.46,-1.63,-2.88,-1.05,-1.92,0.69,Informational interaction,Y,1
9Lh2xGYUMXg,32.66,-4.89,-0.82,1.09,-2.63,-1.57,Informational interaction,Y,1
9LNgmVvm-gY,-2.06,-3.85,-0.48,-0.99,0.41,-0.03,Involved persuasion,Y,1
9lvkSgcNqjI,20.27,-4.16,-3.16,-0.05,-1.04,-0.45,Informational interaction,Y,1
9lXxWmwxlME,9.65,-1.8,1.22,0.39,-1.13,2.57,Involved persuasion,Y,1
9LYTLpXvcX4,22.82,0.58,-6.54,-4.05,-2.41,-0.88,Informational interaction,Y,1
9m4i5F7NJQs,18.75,-4.43,-7.23,0.679999999999999,-2.13,4.03,Informational interaction,Y,1
9m9gu6EJcko,26.49,-4.84,-3.62,1.66,-1.44,0.0499999999999999,Informational interaction,Y,1
9m22bsevQLs,20.12,-4.29,-2.25,-0.88,-2.24,0.0,Informational interaction,Y,1
9mBnnZQYd7o,14.6,-6.14,-1.1,5.95,-0.18,0.17,Involved persuasion,Y,1
9mBZjAQYv6c,11.24,2.47,-1.19,1.17,-0.79,-0.95,Imaginative narrative,Y,1
9mcZ11L1RH4,12.43,-3.22,-0.8,7.86,1.28,-0.89,Involved persuasion,Y,1
9MeIrk1SwEY,24.71,-2.45,-1.9,-5.79,3.38,-1.66,Informational interaction,Y,1
9MFE5eeQdAc,4.18,-3.85,-0.3,4.96,-2.4,0.89,Involved persuasion,Y,1
9mfKvzPImMo,26.94,-3.92,0.93,-0.46,-2.15,4.74,Informational interaction,Y,1
9mkoRYUQn8U,-8.07,1.65,-1.14,-0.9,-1.41,2.57,General narrative exposition,Y,1
9mKwVU6n4T4,-4.49,-3.32,1.46,-4.47,1.85,-2.43,General narrative exposition,Y,1
9MNDwbAfUwM,31.08,-3.09,-2.73,-7.18,-3.59,2.81,Informational interaction,Y,1
9mReQVu6XdE,30.05,-3.11,-3.24,-0.78,-3.67,0.48,Informational interaction,Y,1
9mt6klX0o_E,28.79,-0.64,-1.71,-1.18,-1.84,6.21,Informational interaction,Y,1
9MxIGzWwnHw,1.58,0.71,-3.18,1.27,0.35,0.33,Involved persuasion,Y,1
9n_BJPPkBrk,14.39,-2.96,-5.84,-2.12,-3.92,-2.28,Involved persuasion,Y,1
9N0Qixv5p5k,20.95,-2.85,2.23,1.71,-0.03,-0.83,Informational interaction,Y,1
9n0rywEq9z8,20.34,0.5,0.26,2.87,-2.71,-0.21,Informational interaction,Y,1
9n4P4ZjoiLs,3.55,-2.96,0.4,0.81,0.18,0.14,Involved persuasion,Y,1
9n5Yx_FQcSI,-12.94,3.65,3.38,4.16,-0.89,-0.41,General narrative exposition,Y,1
9NBtJCAtEAU,13.87,-4.17,0.11,20.4,-3.27,0.46,Involved persuasion,Y,1
9NEQ2Ab6HQE,10.59,-2.05,-4.28,-3.91,-3.52,0.98,Involved persuasion,Y,1
9NFHCPHlLUw,13.08,-3.05,0.0499999999999998,-4.89,-3.92,-1.47,Involved persuasion,Y,1
9Nh1w5zm__0,24.8,-6.44,-2.12,9.19,-0.74,4.29,Informational interaction,Y,1
9NhLX52KWgs,24.43,-3.8,0.7,0.51,-3.92,1.83,Informational interaction,Y,1
9NmvflB53Ck,14.55,-4.27,-0.83,-1.46,-2.27,0.24,Involved persuasion,Y,1
9NNKjWscKWo,27.45,-2.16,-1.57,-2.58,-3.35,0.26,Informational interaction,Y,1
9nuNFlt5qp0,22.58,-4.5,-2.78,-1.19,-2.97,-1.03,Informational interaction,Y,1
9nVyHC6jok0,16.1,2.26,-2.57,6.94,0.0199999999999998,-0.05,Involved persuasion,Y,1
9OamhF2hI18,12.58,-4.04,-0.0900000000000001,2.12,-2.06,0.91,Involved persuasion,Y,1
9oAuBLwcBH4,-5.67,-0.23,0.0600000000000001,-7.36,3.15,2.22,General narrative exposition,Y,1
9Of0IekhdC8,41.16,9.36,-15.79,-4.88,-2.33,-3.5,Intimate interpersonal interaction,Y,1
9ofyzXLmVLQ,21.34,1.18,-2.88,-2.45,-2.92,0.79,Informational interaction,Y,1
9oIFnhc7E0o,31.41,-4.61,-2.2,2.1,-2.47,0.11,Informational interaction,Y,1
9oiFnLYRtjg,18.4,-0.93,2.34,1.36,-1.35,3.76,Informational interaction,Y,1
9OocJsRv5zk,-6.63,0.73,5.23,-0.54,1.06,-3.5,General narrative exposition,Y,1
9ooe7Q4fy60,30.03,-3.98,-4.1,-4.25,-3.64,0.29,Informational interaction,Y,1
9oqps1uPRWg,-4.2,3.96,2.1,-0.64,2.6,1.14,General narrative exposition,Y,1
9orrHwRd0Bw,-1.31,2.53,-2.17,1.12,3.92,0.96,Imaginative narrative,Y,1
9oT3RcT5G1c,-11.64,-2.94,3.99,-0.66,0.93,0.76,General narrative exposition,Y,1
9oYT_MLxk2c,28.53,-4.92,-2.39,-1.69,1.96,0.3,Informational interaction,Y,1
9p0wimt9Mp0,-9.88,0.35,-0.0999999999999997,-4.28,2.3,-1.52,General narrative exposition,Y,1
9p3DyRITAks,-4.81,-2.33,0.88,-1.36,-2.24,-1.33,General narrative exposition,Y,1
9p3rAOQ3b1Q,28.6,-3.46,-2.89,0.38,-1.9,-0.14,Informational interaction,Y,1
9P5kCJvKPdA,6.96,-4.28,4.5,3.87,-2.11,2.07,Involved persuasion,Y,1
9p7YPuiZEHY,22.1,-2.93,-3.88,0.84,-2.1,1.55,Informational interaction,Y,1
9P8VPlJmmj4,31.03,-2.61,-2.86,-3.21,-1.94,-1.93,Informational interaction,Y,1
9pbjRYjGAy4,42.67,-3.17,-3.85,4.13,-3.92,-2.69,Intimate interpersonal interaction,Y,1
9PDWzPtpCZ8,7.11,-2.75,0.64,-1.31,-0.72,-0.45,Involved persuasion,Y,1
9pgmYp7dcMs,18.69,-2.82,1.65,-0.98,-1.4,2.09,Informational interaction,Y,1
9pGYrxAdy3I,7.78,-0.53,-2.8,-2.5,-2.11,0.57,Involved persuasion,Y,1
9ph1xovuxYA,-0.34,-1.31,-4.03,2.83,-1.95,4.26,Involved persuasion,Y,1
9PhSkLk__Wk,30.03,-4.56,-2.98,-5.46,-2.86,-0.12,Informational interaction,Y,1
9pI_u2fdKWw,20.21,-3.73,-1.44,1.03,-2.31,-0.74,Informational interaction,Y,1
9pIwVoLoiUA,14.58,1.52,-3.0,-0.78,-0.0800000000000001,0.76,Imaginative narrative,Y,1
9Pjkz7Q7-_s,33.67,-0.36,-3.62,1.96,-1.34,-0.54,Informational interaction,Y,1
9PkGj1-IwLs,29.32,-5.44,-0.12,6.66,-1.76,1.96,Informational interaction,Y,1
9pm713UH-OI,16.82,-4.07,-2.91,3.02,-1.95,2.37,Involved persuasion,Y,1
9pmGRRWVOAk,-7.26,7.21,-0.9,-0.54,-3.03,-0.29,General narrative exposition,Y,1
9pMJ63vb2mY,28.01,-4.59,-1.24,1.3,-1.62,2.49,Informational interaction,Y,1
9POyo09LEnw,1.79,-0.62,3.15,-3.14,0.53,1.53,Involved persuasion,Y,1
9pPGL8CvVXg,-5.85,1.74,0.57,0.33,-2.27,1.53,General narrative exposition,Y,1
9pSReU_vXfU,17.8,-2.76,3.8,-0.19,-1.74,0.0,Involved persuasion,Y,1
9Pwc7r53dQ0,16.22,-4.5,-4.62,2.7,1.57,2.01,Involved persuasion,Y,1
9pXLohb94bw,26.28,-2.26,-5.4,0.77,-0.67,-0.67,Informational interaction,Y,1
9Q_EGpXMA64,27.22,-4.35,-3.71,-2.19,-2.92,1.04,Informational interaction,Y,1
9QdoJJ6gAno,31.69,-3.88,-0.47,-3.94,-3.19,0.58,Informational interaction,Y,1
9qfEy51sJqY,-21.62,-1.39,6.14,0.18,1.27,-0.34,Learned exposition,Y,1
9qG_vYfvZSs,25.65,-3.26,0.33,-1.58,-0.57,2.9,Informational interaction,Y,1
9q-gZbvRl3E,4.02,4.45,3.26,2.87,-0.92,0.58,Involved persuasion,Y,1
9QkKltSw0SI,22.94,-4.02,-0.19,4.89,-0.53,-0.62,Informational interaction,Y,1
9QKujDsTCmI,26.89,-2.47,-1.46,0.55,-2.42,1.29,Informational interaction,Y,1
9Qkvz7SQSCM,6.37,-3.78,-0.57,0.85,-2.18,-0.93,Involved persuasion,Y,1
9qLbNI3EHK0,-8.87,1.44,2.3,2.51,0.73,1.23,General narrative exposition,Y,1
9qqrrfM4IxY,16.72,-4.56,-1.5,-2.74,-1.08,1.62,Involved persuasion,Y,1
9qrsyQQ4FAU,7.31,0.35,6.16,-0.18,-1.9,9.05,Involved persuasion,Y,1
9QvE6hlLowA,-2.87,-1.26,-1.09,-2.37,-1.6,-1.85,General narrative exposition,Y,1
9QW7Nfg4d9I,-10.63,1.74,1.28,-2.18,1.23,-0.31,General narrative exposition,Y,1
9qY0S5OxmHU,27.21,-4.08,-1.33,0.75,-2.06,0.37,Informational interaction,Y,1
9QZy8dV7q1s,13.98,-1.81,-1.99,1.97,-1.29,0.36,Involved persuasion,Y,1
9r8ow22Zk48,48.41,-0.14,0.84,-5.06,-2.29,0.31,Intimate interpersonal interaction,Y,1
9rBElU-Z4z8,30.96,-1.46,-2.14,-1.23,-3.15,-2.17,Informational interaction,Y,1
9RnjVFZoHuc,12.34,-1.69,1.71,-3.42,-1.74,4.72,Involved persuasion,Y,1
9ROXDoycPIg,35.18,0.82,-3.9,-5.19,-2.12,-1.46,Informational interaction,Y,1
9RQJq1ca7jM,1.87,1.88,2.31,-2.01,0.65,-1.52,Involved persuasion,Y,1
9S2DC3WZN0I,19.9,-3.47,-6.64,-5.8,-3.21,-0.71,Informational interaction,Y,1
9sA6tMAezfo,30.22,-0.75,-1.02,0.169999999999999,-1.1,1.95,Informational interaction,Y,1
9sBFav6w6W4,31.9,-4.24,-1.28,2.72,-3.3,-0.6,Informational interaction,Y,1
9scfWN6aXaU,27.18,-0.77,-0.359999999999999,-3.77,-1.87,-1.11,Informational interaction,Y,1
9ScQOdRRUsc,20.1,-0.29,0.1,-0.11,-3.21,2.88,Informational interaction,Y,1
9SDADm-I97A,15.26,-4.4,0.41,-3.69,0.97,-1.12,Involved persuasion,Y,1
9skgrVAyKEI,9.89,-5.14,-6.11,-2.13,0.44,0.45,Involved persuasion,Y,1
9skrJsrIQUU,25.98,-3.31,-0.17,-3.52,-1.68,-0.22,Informational interaction,Y,1
9Sm4w9NIeJI,33.49,-1.17,-3.26,-6.96,3.26,6.38,Informational interaction,Y,1
9SooU_Bxme0,3.54,-4.28,4.89,1.68,3.68,2.28,Involved persuasion,Y,1
9ssuCbCMigM,24.53,-2.46,-0.59,1.1,-3.04,1.36,Informational interaction,Y,1
9sVJ9Y0L7xc,21.61,-5.58,-3.2,-2.1,-0.95,-1.21,Informational interaction,Y,1
9svQWmU_gwQ,16.91,-2.41,-2.13,-2.52,-3.41,0.86,Informational interaction,Y,1
9sxSAFKY_x0,22.15,-2.57,-1.13,6.64,-2.71,1.02,Informational interaction,Y,1
9t1SwKN9-VQ,-0.22,2.42,-0.68,-4.32,0.12,-0.47,Imaginative narrative,Y,1
9T4H2Vew6jE,19.88,-4.55,-0.99,9.92,-2.7,-0.05,Informational interaction,Y,1
9t87Afe_DSs,23.12,-1.09,-1.72,3.07,-3.05,-0.76,Informational interaction,Y,1
9tClUW5Bx2o,26.21,2.23,-1.0,12.27,-1.1,-2.76,Informational interaction,Y,1
9tFuN3ib4dI,28.69,0.61,2.92,4.74,-1.14,0.46,Informational interaction,Y,1
9THPdHFs_PQ,6.64,0.12,-4.18,-2.62,-0.98,-1.26,Imaginative narrative,Y,1
9tOKkrldBZA,27.52,-0.0600000000000001,-2.06,-1.59,-2.66,2.92,Informational interaction,Y,1
9tRtNx-HBxo,15.96,0.41,-0.7,3.43,-1.27,0.71,Involved persuasion,Y,1
9tuHftdwG-Y,23.64,-4.93,-1.76,-1.03,-1.53,2.57,Informational interaction,Y,1
9U3lRHFseIU,21.96,-0.46,3.01,2.68,-1.94,1.21,Informational interaction,Y,1
9u4S-SQZgDE,-2.06,-2.54,1.54,-1.96,-3.02,0.26,Involved persuasion,Y,1
9ucmYwpEEOg,20.63,-2.69,-4.6,-2.25,-1.3,0.36,Informational interaction,Y,1
9ug0Gohgf-Y,6.13,-5.39,-9.36,3.2,-1.59,1.76,Situated reportage,Y,1
9uGEzxDlSqE,27.83,-3.04,-2.35,-1.76,-2.98,-0.15,Informational interaction,Y,1
9UgXVDripbY,23.6,-2.94,-3.21,0.28,-0.58,-1.62,Informational interaction,Y,1
9Uja1m2jQrM,-15.44,3.17,0.74,-0.4,4.09,-2.97,General narrative exposition,Y,1
9UQB39cLzek,18.87,3.32,-3.67,-0.32,-1.32,1.03,Informational interaction,Y,1
9UQljhQtLmE,10.6,-3.36,0.61,8.35,2.39,1.76,Involved persuasion,Y,1
9Urz5zQKVfw,27.0,-2.67,-0.25,2.0,-0.64,0.76,Informational interaction,Y,1
9UwgF9B97-E,16.05,-1.68,-2.33,-0.06,-0.48,-0.14,Involved persuasion,Y,1
9ux3-CkVDfw,5.9,1.76,1.07,-1.27,0.49,0.88,Involved persuasion,Y,1
9UXl1l9rDDs,11.58,-4.77,-0.61,-4.09,-1.81,4.29,Involved persuasion,Y,1
9v8Rpte6q54,16.27,-2.15,-5.94,0.5,-0.6,3.52,Informational interaction,Y,1
9v9A7Y1KRZU,22.36,-1.11,-2.71,1.47,-3.45,-2.76,Informational interaction,Y,1
9van_62vuGI,18.88,-2.31,-1.69,9.26,0.57,-1.78,Informational interaction,Y,1
9vBe1jsKlok,35.86,-2.53,0.14,-3.65,-3.05,2.47,Informational interaction,Y,1
9VcrB6AzBvM,19.35,-2.93,-1.22,4.95,-3.59,0.38,Informational interaction,Y,1
9Ve75M6b0DU,44.23,-1.63,-4.51,2.08,-2.83,-0.93,Intimate interpersonal interaction,Y,1
9vJ_LiMgmHY,13.22,-3.14,1.59,2.82,-0.14,0.67,Involved persuasion,Y,1
9vlgTamhK58,16.61,-0.24,-3.11,-2.89,-2.55,-1.36,Informational interaction,Y,1
9vlwIvCkv6o,16.29,-7.0,0.44,2.46,-3.92,3.86,Involved persuasion,Y,1
9VO5va9ylMM,0.61,0.13,2.28,-1.23,0.22,3.26,Involved persuasion,Y,1
9VpJ5ci5zcw,22.3,-3.85,-0.74,-2.66,-1.68,-1.92,Informational interaction,Y,1
9vqzmavwBe4,-18.96,-1.14,5.47,-4.61,-1.28,-0.95,Learned exposition,Y,1
9VRBKHgIxGU,16.75,-2.63,-0.48,1.56,0.2,1.03,Involved persuasion,Y,1
9vrwKbW7IRY,9.22,2.47,-2.6,-3.15,-1.16,1.19,Imaginative narrative,Y,1
9vsVbI2gdUs,34.48,-2.0,0.15,-0.58,-3.21,-0.54,Informational interaction,Y,1
9vuAgAsr9_g,16.74,-3.48,-1.87,1.89,-2.51,2.19,Involved persuasion,Y,1
9VuRqcCrSz8,33.56,-3.11,-2.73,-1.76,-0.71,1.72,Informational interaction,Y,1
9vxA1DhqGyg,44.42,-5.51,-0.239999999999999,-6.9,0.77,0.48,Intimate interpersonal interaction,Y,1
9vyTkm4DOug,33.85,-0.52,-2.62,-5.26,-1.59,-0.64,Informational interaction,Y,1
9w_idhX1ivE,36.72,-3.03,-3.73,0.72,-0.47,0.49,Informational interaction,Y,1
9w3eMPnUcus,-0.0299999999999998,2.31,0.71,0.2,5.69,-1.23,Involved persuasion,Y,1
9w9-2q_oDwQ,6.86,-4.94,2.96,5.63,-2.98,1.57,Involved persuasion,Y,1
9WBPpl7qQsI,5.79,-0.54,4.92,-1.51,1.06,0.76,Involved persuasion,Y,1
9wc4iD5Ig7w,25.42,-3.18,-3.83,1.08,0.17,1.14,Informational interaction,Y,1
9WexMho68LA,-9.57,5.18,1.69,1.15,3.1,0.55,General narrative exposition,Y,1
9wi2RT9Wfpc,17.7,-6.65,-3.14,2.51,-3.92,-2.71,Informational interaction,Y,1
9WKuUjRKzq4,21.16,-3.53,-2.95,1.85,-1.32,0.06,Informational interaction,Y,1
9wlmj3SEgbg,12.08,-1.74,0.9,8.06,2.61,-0.4,Involved persuasion,Y,1
9wm6HiyEcMM,14.9,-0.99,-2.62,0.0,1.96,-2.0,Involved persuasion,Y,1
9wPoFRCaXPE,10.31,-5.28,2.05,2.14,-0.79,1.34,Involved persuasion,Y,1
9WPYB5-egdc,28.5,-0.34,-1.4,0.55,-2.83,0.57,Informational interaction,Y,1
9wt89xGlo0w,20.45,-0.35,0.57,8.29,7.64,-2.21,Informational interaction,Y,1
9WVQMqbEwGE,4.07,-3.71,-3.19,11.32,1.23,3.91,Involved persuasion,Y,1
9WwnnsW6uWk,17.03,-0.61,-0.62,3.4,4.71,3.09,Involved persuasion,Y,1
9WxdnLQQhvw,28.82,-0.0299999999999999,-1.61,2.28,-0.74,-0.33,Informational interaction,Y,1
9WXyjlvnOBE,8.95,-0.13,0.43,0.25,0.0499999999999999,-1.31,Involved persuasion,Y,1
9wYxlca4k0E,3.87,0.539999999999999,0.37,1.85,-2.21,0.12,Involved persuasion,Y,1
9x3Bd4MEBlI,-14.46,1.38,8.38,-2.36,2.84,0.03,Learned exposition,Y,1
9xa5kfZwOWI,31.88,-4.12,-3.55,3.65,-2.39,-0.4,Informational interaction,Y,1
9XBo4gQ8y_U,37.68,-3.24,-4.86,-0.75,-2.54,-1.4,Intimate interpersonal interaction,Y,1
9XCKnN6o19k,-1.12,-2.24,2.53,-0.86,-1.49,0.43,Involved persuasion,Y,1
9XEDcOBHiZU,4.45,1.99,1.91,2.97,2.87,-2.45,Involved persuasion,Y,1
9xgNzEA0XYc,-8.26,0.29,2.0,0.17,1.27,-0.27,General narrative exposition,Y,1
9xHAGJfgZi8,3.25,-0.74,3.62,1.0,1.48,1.21,Involved persuasion,Y,1
9xHptaBQDvY,27.92,-1.5,-5.97,-0.67,-3.3,-1.57,Informational interaction,Y,1
9XKxiJfPSJk,20.54,-5.6,-2.72,10.28,-1.14,2.85,Informational interaction,Y,1
9XP5RaEwUNE,35.25,-3.87,-0.43,-2.71,-2.36,-0.58,Informational interaction,Y,1
9xxK5yyecRo,0.960000000000001,10.03,1.12,-6.95,-3.92,-3.5,Imaginative narrative,Y,1
9XzPbQQnsis,19.17,-4.09,2.93,2.02,-0.85,0.67,Informational interaction,Y,1
9YfzUVDXR5o,30.57,0.08,0.76,4.82,-3.92,2.01,Informational interaction,Y,1
9YhOeDXuOYQ,-6.81,1.09,3.3,-0.71,0.08,-0.23,General narrative exposition,Y,1
9Yk8Xdso0XE,-1.14,-2.81,-3.74,-4.3,-2.38,-2.43,Situated reportage,Y,1
9ynAY2Mvrec,32.82,-2.46,-1.71,2.32,-0.28,0.74,Informational interaction,Y,1
9YOjLKQi3bc,23.79,2.23,-1.82,4.53,0.97,-1.95,Informational interaction,Y,1
9YQzXWJLodI,4.96,2.35,0.29,4.19,1.24,3.85,Involved persuasion,Y,1
9YRH2bjfgKY,32.47,-3.75,-4.22,2.82,-3.68,1.31,Informational interaction,Y,1
9YrmpUp4VeI,44.68,2.74,-6.64,-1.87,-3.39,-2.66,Intimate interpersonal interaction,Y,1
9yuTTDi32Y4,29.95,-2.21,0.34,4.27,-2.41,0.51,Informational interaction,Y,1
9yvuxBeWQ_8,27.44,-2.98,-1.37,-6.13,-2.8,0.84,Informational interaction,Y,1
9yzwY-2m93I,21.89,-5.05,2.3,5.49,-1.59,3.9,Informational interaction,Y,1
9z09ov16zug,7.05,-4.69,-1.17,4.45,4.6,1.81,Involved persuasion,Y,1
9ZH1xfQcyd4,31.65,-3.44,-1.3,0.2,-1.92,-0.57,Informational interaction,Y,1
9zhoLwTVzcg,30.8,-3.08,1.04,5.24,-1.01,3.17,Informational interaction,Y,1
9ZiCnhN1vOU,7.0,-3.65,0.46,4.96,1.26,-0.61,Involved persuasion,Y,1
9ZIhp29rbbI,19.67,-2.53,-6.36,-3.74,5.18,0.19,Informational interaction,Y,1
9ZnhZcHEL88,37.01,0.79,-4.28,12.9,1.38,1.64,Informational interaction,Y,1
9zSAlXSpYTw,22.78,-5.22,-5.61,6.52,-0.89,2.93,Informational interaction,Y,1
9ZSvGgM1OBA,1.33,5.07,-5.77,-2.26,-1.88,-0.36,Imaginative narrative,Y,1
9zWn0uY4rWU,24.42,-2.77,-0.0400000000000002,-1.07,-0.48,-1.69,Informational interaction,Y,1
9ZXFWznukOY,24.27,-3.17,-2.11,-1.48,-3.47,0.14,Informational interaction,Y,1
9zzcRySDl8o,-10.58,-3.51,4.33,-0.68,1.36,0.65,General narrative exposition,Y,1
a_5s4ncpqU0,12.46,-5.44,-3.2,-1.26,-3.92,1.15,Involved persuasion,Y,1
A_6h2SAdlu8,-8.93,1.34,2.67,3.12,5.35,-0.6,General narrative exposition,Y,1
A-_80vtaplw,15.49,-1.89,0.26,0.25,-1.38,0.5,Involved persuasion,Y,1
a_dW9rc8LKo,7.7,0.14,-1.63,4.38,-2.91,-1.61,Involved persuasion,Y,1
a_KXzuI0r-g,-0.93,-0.81,0.93,2.05,-1.67,-2.05,Involved persuasion,Y,1
a_LhP0FYnts,26.5,-2.93,-2.71,-4.59,-0.3,-2.81,Informational interaction,Y,1
a_mZNeRsNfo,24.12,-5.1,-4.7,-1.72,-0.45,0.72,Informational interaction,Y,1
A_ox7tVyMtA,30.21,-2.54,-3.14,-1.18,-3.09,-1.15,Informational interaction,Y,1
a_r--3W5ip0,8.46,-4.06,-3.66,7.97,-3.92,-2.45,Involved persuasion,Y,1
A_tAeBbabEM,19.31,-4.05,1.52,3.55,1.64,2.14,Informational interaction,Y,1
a_uLM6GHNQE,11.98,-2.99,0.34,9.95,-3.2,2.19,Involved persuasion,Y,1
